,mean,std,max
angle_Y_H_8_False,0.8400000000000001,0.02999999999999998,0.9
angle_Y_H_8_True,0.6599999999999999,0.12806248474865697,0.9
angle_Y_H_10_False,0.845,0.03499999999999999,0.9
angle_Y_H_10_True,0.69,0.10908712114635713,0.9
angle_YX_H_2_False,0.825,0.03354101966249683,0.85
angle_YX_H_2_True,0.6799999999999999,0.09273618495495704,0.9
angle_YX_H_4_False,0.8949999999999999,0.026925824035672525,0.95
angle_YX_H_4_True,0.6399999999999999,0.12806248474865695,0.85
angle_YX_H_6_False,0.8799999999999999,0.024494897427831803,0.9
angle_YX_H_6_True,0.6450000000000001,0.13865424623862047,0.8
angle_YX_H_8_False,0.8950000000000001,0.015000000000000015,0.9
angle_YX_H_8_True,0.6249999999999999,0.0873212459828649,0.75
angle_YX_H_10_False,0.875,0.025000000000000026,0.9
angle_YX_H_10_True,0.65,0.08944271909999157,0.8
angle_YXZ_H_2_False,0.5549999999999999,0.052201532544552745,0.65
angle_YXZ_H_2_True,0.73,0.05099019513592786,0.8
angle_YXZ_H_4_False,0.85,0.049999999999999996,0.9
angle_YXZ_H_4_True,0.6849999999999999,0.11629703349613006,0.85
angle_YXZ_H_6_False,0.825,0.05590169943749475,0.9
angle_YXZ_H_6_True,0.6450000000000001,0.1082820391385386,0.8
angle_YXZ_H_8_False,0.9,0.0,0.9
angle_YXZ_H_8_True,0.675,0.07826237921249264,0.8
angle_YXZ_H_10_False,0.86,0.03741657386773941,0.9
angle_YXZ_H_10_True,0.64,0.11135528725660043,0.8
angle_YZ_H_2_False,0.595,0.052201532544552745,0.65
angle_YZ_H_2_True,0.615,0.12257650672131262,0.8
angle_YZ_H_4_False,0.8450000000000001,0.04153311931459036,0.9
angle_YZ_H_4_True,0.725,0.07499999999999998,0.85
angle_YZ_H_6_False,0.82,0.03316624790355398,0.85
angle_YZ_H_6_True,0.6849999999999999,0.10012492197250393,0.9
angle_YZ_H_8_False,0.8699999999999999,0.04582575694955841,0.9
angle_YZ_H_8_True,0.5750000000000001,0.06422616289332564,0.7
angle_YZ_H_10_False,0.8550000000000001,0.034999999999999996,0.9
angle_YZ_H_10_True,0.645,0.1011187420807834,0.85
angle_YZX_H_2_False,0.9,0.0,0.9
angle_YZX_H_2_True,0.6399999999999999,0.12609520212918493,0.8
angle_YZX_H_4_False,0.9,0.0,0.9
angle_YZX_H_4_True,0.745,0.0687386354243376,0.85
angle_YZX_H_6_False,0.9,0.0,0.9
angle_YZX_H_6_True,0.645,0.0687386354243376,0.75
angle_YZX_H_8_False,0.9,0.0,0.9
angle_YZX_H_8_True,0.605,0.07889866919029749,0.7
angle_YZX_H_10_False,0.9,0.0,0.9
angle_YZX_H_10_True,0.6,0.10246950765959598,0.8
angle_Z_H_2_False,0.6050000000000001,0.08789197915623473,0.75
angle_Z_H_2_True,0.58,0.0812403840463596,0.75
angle_Z_H_4_False,0.72,0.07483314773547885,0.8
angle_Z_H_4_True,0.7949999999999999,0.09861541461658012,0.9
angle_Z_H_6_False,0.8299999999999998,0.033166247903553984,0.85
angle_Z_H_6_True,0.725,0.05123475382979801,0.8
angle_Z_H_8_False,0.82,0.050990195135927854,0.9
angle_Z_H_8_True,0.7350000000000001,0.08077747210701755,0.85
angle_Z_H_10_False,0.8550000000000001,0.026925824035672525,0.9
angle_Z_H_10_True,0.675,0.08440971508067066,0.8
angle_ZX_H_2_False,0.825,0.03354101966249683,0.85
angle_ZX_H_2_True,0.72,0.13820274961085252,0.9
