,mean,std,max
angle_YX_6_False,0.9619718309859155,0.011442307612163352,0.9788732394366197
angle_YX_6_True,0.85,0.0211384943940896,0.8732394366197183
angle_YX_8_False,0.971830985915493,0.0054549061214188895,0.9788732394366197
angle_YX_8_True,0.8683098591549294,0.021602622042504193,0.9014084507042254
angle_YX_10_False,0.9732394366197183,0.009342605043254673,0.9859154929577465
angle_YX_10_True,0.8633802816901408,0.030240719089554783,0.9084507042253521
angle_YXZ_2_False,0.7021126760563381,0.02904449384126942,0.7394366197183099
angle_YXZ_2_True,0.7429577464788732,0.036626489081537594,0.795774647887324
angle_YXZ_4_False,0.7366197183098591,0.03509841068838625,0.795774647887324
angle_YXZ_4_True,0.7936619718309859,0.03857843922479531,0.8661971830985915
angle_YXZ_6_False,0.7704225352112677,0.02186503478346484,0.8098591549295775
angle_YXZ_6_True,0.8077464788732394,0.03054260343972034,0.8591549295774648
angle_YXZ_8_False,0.7866197183098593,0.026917626554389295,0.823943661971831
angle_YXZ_8_True,0.8387323943661971,0.026806853958696177,0.8873239436619719
angle_YXZ_10_False,0.7936619718309859,0.030379795225525346,0.8380281690140845
angle_YXZ_10_True,0.852112676056338,0.016364718364256688,0.8802816901408451
angle_YZ_2_False,0.6725352112676056,0.07830846589093943,0.7676056338028169
angle_YZ_2_True,0.8119718309859156,0.028527646620463507,0.8591549295774648
angle_YZ_4_False,0.7690140845070423,0.03177609626106614,0.823943661971831
angle_YZ_4_True,0.8415492957746478,0.030248917739316237,0.8943661971830986
angle_YZ_6_False,0.7915492957746479,0.019968235040504004,0.8169014084507042
angle_YZ_6_True,0.8485915492957746,0.030412426593928416,0.8873239436619719
angle_YZ_8_False,0.8140845070422535,0.0274918609802016,0.8450704225352113
angle_YZ_8_True,0.8478873239436618,0.015809819944115226,0.8661971830985915
angle_YZ_10_False,0.8323943661971832,0.014013907564881953,0.852112676056338
angle_YZ_10_True,0.878169014084507,0.03479329387897359,0.9295774647887324
