,mean,std,max
angle_Y_4_False,0.9333333333333332,0.028327886186626565,0.9722222222222222
angle_Y_4_True,0.836111111111111,0.05335936864527374,0.8888888888888888
angle_Y_6_False,0.9444444444444443,0.01756820922315767,0.9722222222222222
angle_Y_6_True,0.8138888888888889,0.05129495920172052,0.9166666666666666
angle_Y_8_False,0.9499999999999998,0.020786985482077462,0.9722222222222222
angle_Y_8_True,0.8138888888888889,0.07762882562490067,0.8888888888888888
angle_Y_10_False,0.9444444444444443,0.02151657414559677,0.9722222222222222
angle_Y_10_True,0.7750000000000001,0.06741478388617557,0.8611111111111112
angle_YX_2_False,0.736111111111111,0.031056499687497092,0.8055555555555556
angle_YX_2_True,0.788888888888889,0.05983516452371672,0.9166666666666666
angle_YX_4_False,0.9416666666666667,0.03154949081000154,1.0
angle_YX_4_True,0.7444444444444446,0.06431020501550126,0.8333333333333334
angle_YX_6_False,0.9361111111111111,0.03524604872347088,0.9722222222222222
angle_YX_6_True,0.6722222222222222,0.03685138655950444,0.75
angle_YX_8_False,0.925,0.017786456215091253,0.9444444444444444
angle_YX_8_True,0.625,0.04347909956249588,0.7222222222222222
angle_YX_10_False,0.9499999999999998,0.020786985482077462,0.9722222222222222
angle_YX_10_True,0.6194444444444445,0.05562495665139104,0.7222222222222222
angle_YXZ_2_False,0.6666666666666666,0.03513641844631531,0.6944444444444444
angle_YXZ_2_True,0.6666666666666667,0.08240220541217402,0.8055555555555556
angle_YXZ_4_False,0.7194444444444444,0.043832593994609745,0.7777777777777778
angle_YXZ_4_True,0.6583333333333334,0.06340395672507403,0.7777777777777778
angle_YXZ_6_False,0.7694444444444445,0.04129463540921809,0.8333333333333334
angle_YXZ_6_True,0.5888888888888889,0.0753592220347252,0.7222222222222222
angle_YXZ_8_False,0.7444444444444445,0.03239417719358502,0.8055555555555556
angle_YXZ_8_True,0.538888888888889,0.07677930533936252,0.6388888888888888
angle_YXZ_10_False,0.7444444444444445,0.036851386559504457,0.8055555555555556
angle_YXZ_10_True,0.5055555555555555,0.09026709338484402,0.6111111111111112
angle_YZ_2_False,0.6527777777777777,0.10847568994314798,0.7777777777777778
angle_YZ_2_True,0.7694444444444444,0.058333333333333334,0.8888888888888888
angle_YZ_4_False,0.7666666666666666,0.035572912430182506,0.8333333333333334
angle_YZ_4_True,0.7666666666666667,0.03967460238079363,0.8055555555555556
angle_YZ_6_False,0.763888888888889,0.06484787516627084,0.8333333333333334
angle_YZ_6_True,0.6805555555555556,0.039771725175767665,0.75
angle_YZ_8_False,0.8083333333333333,0.061425956631933294,0.8888888888888888
angle_YZ_8_True,0.6833333333333332,0.07777777777777778,0.8333333333333334
angle_YZ_10_False,0.8277777777777778,0.024216105241892643,0.8611111111111112
angle_YZ_10_True,0.6027777777777779,0.044876373392787515,0.6666666666666666
angle_YZX_2_False,0.5111111111111111,0.06938886664887112,0.6111111111111112
angle_YZX_2_True,0.6055555555555555,0.08127077132404328,0.6666666666666666
angle_YZX_4_False,0.7805555555555557,0.043832593994609745,0.8611111111111112
angle_YZX_4_True,0.7055555555555556,0.055832642339560506,0.7777777777777778
angle_YZX_6_False,0.836111111111111,0.04383259399460971,0.9166666666666666
angle_YZX_6_True,0.6138888888888889,0.09578299805314816,0.75
