,mean,std,max
amplitude_2,0.6383116883116884,0.01049058079311916,0.6623376623376623
amplitude_4,0.6467532467532467,0.01930658278872531,0.6753246753246753
amplitude_6,0.6525974025974025,0.025023180348048943,0.7077922077922078
amplitude_8,0.6428571428571429,0.01480747305323556,0.6688311688311688
amplitude_10,0.65,0.009387553438182447,0.6623376623376623
angle_X_2_False,0.711038961038961,0.013067929738635149,0.7402597402597403
angle_X_2_True,0.7090909090909091,0.014750411287792926,0.7337662337662337
angle_X_4_False,0.7064935064935065,0.011902794012872319,0.7207792207792207
angle_X_4_True,0.7,0.021692588426610485,0.7272727272727273
angle_X_6_False,0.7090909090909091,0.014167158590436017,0.7272727272727273
angle_X_6_True,0.7064935064935065,0.01386633539224845,0.7337662337662337
angle_X_8_False,0.7084415584415585,0.009387553438182447,0.7207792207792207
angle_X_8_True,0.7012987012987013,0.012987012987012974,0.7207792207792207
angle_X_10_False,0.7058441558441559,0.01394214971011941,0.7272727272727273
angle_X_10_True,0.701948051948052,0.016542518445268828,0.7337662337662337
angle_XY_2_False,0.6928571428571428,0.010885100398857277,0.7077922077922078
angle_XY_2_True,0.7103896103896105,0.017229219690157928,0.7337662337662337
angle_XY_4_False,0.7,0.010787823198594896,0.7207792207792207
angle_XY_4_True,0.6967532467532467,0.014821704169497836,0.7272727272727273
angle_XY_6_False,0.7,0.01785419101930846,0.7337662337662337
angle_XY_6_True,0.6896103896103896,0.01503355441920809,0.7142857142857143
angle_XY_8_False,0.6987012987012987,0.01132181543776799,0.7142857142857143
angle_XY_8_True,0.6935064935064934,0.02069789279286914,0.7272727272727273
angle_XY_10_False,0.7090909090909091,0.015584415584415597,0.7272727272727273
angle_XY_10_True,0.6896103896103896,0.026103573041872438,0.7337662337662337
angle_XYZ_2_False,0.6792207792207792,0.00927458237473097,0.6948051948051948
angle_XYZ_2_True,0.6876623376623376,0.012130871228746372,0.7077922077922078
angle_XYZ_4_False,0.6772727272727272,0.008239336065226966,0.6883116883116883
angle_XYZ_4_True,0.6876623376623375,0.013132304166335498,0.7077922077922078
angle_XYZ_6_False,0.685064935064935,0.010962300659827354,0.7012987012987013
angle_XYZ_6_True,0.7025974025974027,0.01225192354812546,0.7207792207792207
angle_XYZ_8_False,0.6766233766233765,0.00954346653032407,0.6948051948051948
angle_XYZ_8_True,0.6811688311688311,0.024546828794072457,0.7207792207792207
angle_XYZ_10_False,0.6779220779220779,0.008808220757305554,0.6883116883116883
angle_XYZ_10_True,0.685064935064935,0.03352184285490988,0.7597402597402597
angle_XZ_2_False,0.6831168831168831,0.012251923548125444,0.7077922077922078
angle_XZ_2_True,0.7032467532467532,0.022875214225725374,0.7272727272727273
angle_XZ_4_False,0.6779220779220779,0.00595139700643616,0.6883116883116883
angle_XZ_4_True,0.7064935064935065,0.009090909090909106,0.7207792207792207
angle_XZ_6_False,0.6772727272727272,0.016440245326197582,0.6948051948051948
angle_XZ_6_True,0.6844155844155844,0.020779220779220772,0.7207792207792207
angle_XZ_8_False,0.6779220779220779,0.008315745762899809,0.6883116883116883
angle_XZ_8_True,0.6915584415584416,0.024339824433754965,0.7402597402597403
angle_XZ_10_False,0.6733766233766234,0.011991029423778821,0.6883116883116883
angle_XZ_10_True,0.6805194805194804,0.029728631538336617,0.7207792207792207
angle_XZY_2_False,0.6883116883116882,0.011973434360120624,0.7077922077922078
angle_XZY_2_True,0.6928571428571428,0.020950994551820354,0.7337662337662337
angle_XZY_4_False,0.6811688311688312,0.007375205643896459,0.6948051948051948
angle_XZY_4_True,0.6818181818181819,0.02053427052057389,0.7207792207792207
angle_XZY_6_False,0.6922077922077922,0.007230862808870154,0.7077922077922078
angle_XZY_6_True,0.6954545454545455,0.02572117184459528,0.7402597402597403
angle_XZY_8_False,0.6883116883116883,0.012658174473777869,0.7077922077922078
angle_XZY_8_True,0.685064935064935,0.025851986022590114,0.7402597402597403
angle_XZY_10_False,0.6824675324675324,0.014062602485524486,0.7012987012987013
angle_XZY_10_True,0.6681818181818182,0.022578361884043777,0.7142857142857143
angle_Y_2_False,0.7110389610389609,0.009740259740259745,0.7272727272727273
angle_Y_2_True,0.7136363636363636,0.013132304166335509,0.7337662337662337
angle_Y_4_False,0.7051948051948052,0.015692267498174768,0.7272727272727273
angle_Y_4_True,0.7032467532467532,0.023955671098307423,0.7597402597402597
angle_Y_6_False,0.7175324675324675,0.009297286404724919,0.7272727272727273
angle_Y_6_True,0.7058441558441558,0.02962206422845984,0.7467532467532467
angle_Y_8_False,0.7162337662337662,0.01949133898675797,0.7402597402597403
angle_Y_8_True,0.7038961038961039,0.014864315769168319,0.7272727272727273
angle_Y_10_False,0.7064935064935065,0.011171850996159268,0.7272727272727273
angle_Y_10_True,0.6928571428571428,0.013003236619805712,0.7142857142857143
angle_YX_2_False,0.6850649350649349,0.012061153000653706,0.7077922077922078
