,mean,std,max
angle_YX_H_8_True,0.96125,0.015258194519667156,0.9875
angle_YX_H_10_False,0.8925000000000001,0.01600781059358211,0.9125
angle_YX_H_10_True,0.9775,0.010897247358851697,0.9875
angle_YXZ_H_2_False,0.7424999999999999,0.012747548783981945,0.7625
angle_YXZ_H_2_True,0.8300000000000001,0.04582575694955841,0.8875
angle_YXZ_H_4_False,0.9087500000000001,0.022395591083961157,0.9375
angle_YXZ_H_4_True,0.88125,0.02971216081001177,0.9125
angle_YXZ_H_6_False,0.9125,0.0223606797749979,0.9375
angle_YXZ_H_6_True,0.9400000000000001,0.019202864369671516,0.975
angle_YXZ_H_8_False,0.91875,0.020348525745124628,0.9625
angle_YXZ_H_8_True,0.9649999999999999,0.010897247358851675,0.975
angle_YXZ_H_10_False,0.9225000000000001,0.012247448713915896,0.9375
angle_YXZ_H_10_True,0.97625,0.01179247641507078,0.9875
angle_YZ_H_2_False,0.76,0.04898979485566356,0.8125
angle_YZ_H_2_True,0.76,0.04213074886588179,0.825
angle_YZ_H_4_False,0.88125,0.008385254915624207,0.9
angle_YZ_H_4_True,0.8975,0.02669269563007828,0.9375
angle_YZ_H_6_False,0.8775000000000001,0.004999999999999982,0.8875
angle_YZ_H_6_True,0.9349999999999999,0.016583123951777006,0.9625
angle_YZ_H_8_False,0.8800000000000001,0.006123724356957924,0.8875
angle_YZ_H_8_True,0.9700000000000001,0.01391941090707506,0.9875
angle_YZ_H_10_False,0.8775000000000001,0.004999999999999982,0.8875
angle_YZ_H_10_True,0.9750000000000002,0.01581138830084191,0.9875
angle_YZX_H_2_False,0.875,0.0,0.875
angle_YZX_H_2_True,0.7675,0.051599418601375735,0.8375
angle_YZX_H_4_False,0.875,0.0,0.875
angle_YZX_H_4_True,0.88125,0.03271563082075599,0.9375
angle_YZX_H_6_False,0.875,0.0,0.875
angle_YZX_H_6_True,0.9324999999999999,0.021065374432940882,0.9625
angle_YZX_H_8_False,0.875,0.0,0.875
angle_YZX_H_8_True,0.95875,0.02503123049312599,0.9875
angle_YZX_H_10_False,0.875,0.0,0.875
angle_YZX_H_10_True,0.97875,0.00800390529679108,0.9875
angle_Z_H_2_False,0.67,0.05220153254455276,0.7375
angle_Z_H_2_True,0.80375,0.026838638191979847,0.8375
angle_Z_H_4_False,0.86875,0.019565594803123157,0.9125
angle_Z_H_4_True,0.8937500000000002,0.016056540723331417,0.925
angle_Z_H_6_False,0.8925000000000001,0.015000000000000017,0.925
angle_Z_H_6_True,0.9274999999999999,0.02150581316760656,0.975
angle_Z_H_8_False,0.9099999999999999,0.026100766272276366,0.95
angle_Z_H_8_True,0.95625,0.021830311495716227,0.9875
angle_Z_H_10_False,0.9087500000000001,0.026249999999999992,0.95
angle_Z_H_10_True,0.9650000000000001,0.0108972473588517,0.9875
angle_ZX_H_2_False,0.8099999999999999,0.0329772648956823,0.875
angle_ZX_H_2_True,0.78,0.0358817502360183,0.85
angle_ZX_H_4_False,0.88375,0.009762812094883321,0.9
angle_ZX_H_4_True,0.875,0.04293891009329418,0.925
angle_ZX_H_6_False,0.8799999999999999,0.008291561975888498,0.9
angle_ZX_H_6_True,0.9287500000000002,0.02439902661992893,0.9625
angle_ZX_H_8_False,0.8862500000000001,0.011792476415070752,0.9125
angle_ZX_H_8_True,0.9625,0.020916500663351892,0.9875
angle_ZX_H_10_False,0.8975,0.012247448713915896,0.9125
angle_ZX_H_10_True,0.9774999999999998,0.005000000000000026,0.9875
angle_ZXY_H_2_False,0.63,0.05396758286230727,0.7125
angle_ZXY_H_2_True,0.8025,0.03482097069296031,0.8625
angle_ZXY_H_4_False,0.85,0.016770509831248438,0.875
angle_ZXY_H_4_True,0.8825,0.026339134382131833,0.9125
angle_ZXY_H_6_False,0.8637499999999999,0.008750000000000004,0.875
angle_ZXY_H_6_True,0.9337500000000001,0.02019436802675437,0.9625
angle_ZXY_H_8_False,0.8674999999999999,0.013919410907075047,0.8875
angle_ZXY_H_8_True,0.9475,0.018371173070873836,0.975
angle_ZXY_H_10_False,0.8712500000000001,0.009762812094883284,0.8875
angle_ZXY_H_10_True,0.97875,0.00800390529679108,0.9875
angle_ZY_H_2_False,0.7350000000000001,0.03944933459514876,0.775
angle_ZY_H_2_True,0.75625,0.04410569691094336,0.825
angle_ZY_H_4_False,0.8787499999999999,0.00572821961869478,0.8875
angle_ZY_H_4_True,0.8699999999999999,0.026339134382131847,0.9125
angle_ZY_H_6_False,0.8775000000000001,0.004999999999999982,0.8875
angle_ZY_H_6_True,0.92125,0.018582585934148136,0.9375
angle_ZY_H_8_False,0.8787499999999999,0.00572821961869478,0.8875
angle_ZY_H_8_True,0.9662499999999999,0.01124999999999999,0.975
angle_ZY_H_10_False,0.87625,0.006731456008918107,0.8875
angle_ZY_H_10_True,0.9787500000000001,0.012562344526401141,0.9875
angle_ZYX_H_2_False,0.87375,0.0037499999999999873,0.875
angle_ZYX_H_2_True,0.8074999999999999,0.035443617196894574,0.8375
angle_ZYX_H_4_False,0.8887500000000002,0.014197270864500679,0.9125
angle_ZYX_H_4_True,0.88375,0.03164747225293041,0.9375
angle_ZYX_H_6_False,0.9,0.009682458365518551,0.9125
angle_ZYX_H_6_True,0.91875,0.02752839443193155,0.9625
angle_ZYX_H_8_False,0.8949999999999999,0.012747548783981965,0.9125
angle_ZYX_H_8_True,0.95875,0.01772180859844728,0.9875
angle_ZYX_H_10_False,0.89875,0.008750000000000013,0.9125
angle_ZYX_H_10_True,0.9700000000000001,0.01391941090707508,0.9875
